FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0490.1.JUNB	1.19681247788e-11	5.79257239295e-09	178.0	6688.0	670.0	14531.0	2.59%	4.41%	NA
MA0478.1.FOSL2	4.49959897905e-11	1.08890295293e-08	171.0	6695.0	641.0	14560.0	2.49%	4.22%	NA
MA0489.1.JUN.var.2	2.51555328658e-10	4.05842596901e-08	165.0	6701.0	612.0	14589.0	2.4%	4.03%	NA
MA0462.1.BATF::JUN	9.61059022682e-10	1.00194088468e-07	131.0	6735.0	506.0	14695.0	1.91%	3.33%	NA
MA0099.2.JUN::FOS	1.0350628974e-09	1.00194088468e-07	174.0	6692.0	627.0	14574.0	2.53%	4.12%	NA
MA0476.1.FOS	3.25742822096e-09	2.62765876491e-07	180.0	6686.0	635.0	14566.0	2.62%	4.18%	NA
MA0491.1.JUND	4.64123261896e-09	3.20908083939e-07	173.0	6693.0	613.0	14588.0	2.52%	4.03%	NA
MA0477.1.FOSL1	1.14268420921e-07	6.91323946572e-06	179.0	6687.0	604.0	14597.0	2.61%	3.97%	NA
UP00407_1_Elf3_primary	3.52482617125e-07	1.89557318543e-05	65.0	6801.0	275.0	14926.0	0.95%	1.81%	NA
MA0084.1.SRY	1.64330151368e-06	7.95357932623e-05	33.0	6833.0	167.0	15034.0	0.48%	1.1%	NA
MA0041.1.Foxd3	2.66150895576e-06	0.000117106394053	35.0	6831.0	171.0	15030.0	0.51%	1.12%	NA
MA0087.1.Sox5	8.44374435159e-06	0.000340564355514	30.0	6836.0	149.0	15052.0	0.44%	0.98%	NA
UP00034_1_Sox7_primary	9.98312556102e-06	0.000371679443964	20.0	6846.0	115.0	15086.0	0.29%	0.76%	NA
MA0136.1.ELF5	2.18853272287e-05	0.000756607027048	99.0	6767.0	344.0	14857.0	1.44%	2.26%	NA
MA0492.1.JUND.var.2	3.34004215436e-05	0.00107772026847	31.0	6835.0	145.0	15056.0	0.45%	0.95%	NA
UP00101_1_Sox12_primary	5.23173960744e-05	0.00158260123125	27.0	6839.0	130.0	15071.0	0.39%	0.86%	NA
UP00061_1_Foxl1_primary	7.65888168174e-05	0.00218052866704	27.0	6839.0	128.0	15073.0	0.39%	0.84%	NA
MA0124.1.NKX3-1	0.000154897706264	0.00416502721288	12.0	6854.0	75.0	15126.0	0.17%	0.49%	NA
MA0047.2.Foxa2	0.000172739952237	0.00440032299383	33.0	6833.0	142.0	15059.0	0.48%	0.93%	NA
MA0089.1.NFE2L1::MafG	0.000183437254252	0.0044391815529	69.0	6797.0	245.0	14956.0	1.0%	1.61%	NA
MA0488.1.JUN	0.00022774373629	0.0052489508745	42.0	6824.0	167.0	15034.0	0.61%	1.1%	NA
MA0070.1.PBX1	0.000283542196979	0.00623792833355	8.0	6858.0	58.0	15143.0	0.12%	0.38%	NA
UP00025_1_Foxk1_primary	0.00034142744678	0.00718482105398	32.0	6834.0	135.0	15066.0	0.47%	0.89%	NA
UP00096_1_Sox13_primary	0.000375605795513	0.00757471687619	23.0	6843.0	107.0	15094.0	0.33%	0.7%	NA
UP00069_1_Sox1_primary	0.000539710538464	0.010205486984	5.0	6861.0	44.0	15157.0	0.07%	0.29%	NA
UP00064_1_Sox18_primary	0.000567579543357	0.010205486984	27.0	6839.0	117.0	15084.0	0.39%	0.77%	NA
MA0042.1.FOXI1	0.000569314356543	0.010205486984	28.0	6838.0	120.0	15081.0	0.41%	0.79%	NA
MA0156.1.FEV	0.000606564072663	0.010246063441	136.0	6730.0	412.0	14789.0	1.98%	2.71%	NA
UP00037_1_Zfp105_primary	0.000613917024358	0.010246063441	51.0	6815.0	186.0	15015.0	0.74%	1.22%	NA
MA0040.1.Foxq1	0.000662400498918	0.0105536295466	24.0	6842.0	107.0	15094.0	0.35%	0.7%	NA
UP00091_1_Sox5_primary	0.000675955611459	0.0105536295466	28.0	6838.0	119.0	15082.0	0.41%	0.78%	NA
MA0473.1.ELF1	0.000732732789799	0.0110825834457	173.0	6693.0	504.0	14697.0	2.52%	3.32%	NA
MA0515.1.Sox6	0.000937111135109	0.0137442966483	59.0	6807.0	205.0	14996.0	0.86%	1.35%	NA
